,2009.repayment.3_yr_repayment.completers_rate,2009.repayment.3_yr_repayment.noncompleters_rate,2009.repayment.7_yr_repayment.completers_rate,2009.repayment.7_yr_repayment.noncompleters_rate,2009.repayment.repayment_cohort.3_year_declining_balance,2009.repayment.repayment_cohort.7_year_declining_balance,2010.repayment.3_yr_repayment.completers_rate,2010.repayment.3_yr_repayment.noncompleters_rate,2010.repayment.7_yr_repayment.completers_rate,2010.repayment.7_yr_repayment.noncompleters_rate,2010.repayment.repayment_cohort.3_year_declining_balance,2010.repayment.repayment_cohort.7_year_declining_balance,2011.repayment.3_yr_repayment.completers_rate,2011.repayment.3_yr_repayment.noncompleters_rate,2011.repayment.7_yr_repayment.completers_rate,2011.repayment.7_yr_repayment.noncompleters_rate,2011.repayment.repayment_cohort.3_year_declining_balance,2011.repayment.repayment_cohort.7_year_declining_balance,2012.repayment.3_yr_repayment.completers_rate,2012.repayment.3_yr_repayment.noncompleters_rate,2012.repayment.7_yr_repayment.completers_rate,2012.repayment.7_yr_repayment.noncompleters_rate,2012.repayment.repayment_cohort.3_year_declining_balance,2012.repayment.repayment_cohort.7_year_declining_balance,2013.repayment.3_yr_repayment.completers_rate,2013.repayment.3_yr_repayment.noncompleters_rate,2013.repayment.7_yr_repayment.completers_rate,2013.repayment.7_yr_repayment.noncompleters_rate,2013.repayment.repayment_cohort.3_year_declining_balance,2013.repayment.repayment_cohort.7_year_declining_balance,2014.repayment.3_yr_repayment.completers_rate,2014.repayment.3_yr_repayment.noncompleters_rate,2014.repayment.7_yr_repayment.completers_rate,2014.repayment.7_yr_repayment.noncompleters_rate,2014.repayment.repayment_cohort.3_year_declining_balance,2014.repayment.repayment_cohort.7_year_declining_balance,2015.repayment.3_yr_repayment.completers_rate,2015.repayment.3_yr_repayment.noncompleters_rate,2015.repayment.7_yr_repayment.completers_rate,2015.repayment.7_yr_repayment.noncompleters_rate,2015.repayment.repayment_cohort.3_year_declining_balance,2015.repayment.repayment_cohort.7_year_declining_balance,school.name
16,,,,,0.5714285714,,,,,,0.4285714286,,,,,,,,,,,,0.40625,,,,,,0.4166666667,0.545454546,,,,,0.3142857143,0.43902439,,,,,0.2857142857,0.433333333,Iowa School of Beauty-Marshalltown
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divine Word College
18,,,,,,,,,,,0.8971962617,,,,,,0.8522727273,,,,,,0.8163265306,,,,,,0.819047619,0.908450704,,,,,0.8673469388,,,,,,0.8585858586,0.86,Emmaus Bible College
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Meinrad School of Theology
0,0.9082568807,0.5666666667,,,0.8345323741,,,,,,0.8076923077,,,,,,0.6405228758,,0.5546875,0.4666666667,,,0.5379746835,,0.6231884058,0.3043478261,0.892307692,0.5625,0.5434782609,0.827160494,0.6294117647,0.2459016393,0.887218045,0.384615385,0.5281385281,0.805031447,0.60625,0.3220338983,,,0.5296803653,0.670454546,Capri College-Dubuque
1,0.7516778523,0.5454545455,,,0.7046632124,,0.7,0.4418604651,,,0.6424870466,,0.6871165644,0.4418604651,,,0.6359223301,,0.6258064516,0.3962264151,,,0.5673076923,,0.524691358,0.4126984127,0.767857143,0.529411765,0.4933333333,0.712328767,0.5340314136,0.3088235294,0.735955056,0.48,0.4749034749,0.679824561,0.5198019802,0.2763157895,0.735135135,0.434782609,0.4532374101,0.675324675,Capri College-Cedar Rapids
2,,,,,0.7454545455,,,,,,0.6037735849,,,,,,0.5563909774,,0.4862385321,0.4074074074,,,0.4705882353,,0.4343434343,0.3333333333,,,0.4074074074,0.6953125,0.4731182796,0.2666666667,,,0.4057971014,0.55,,,0.584070797,0.357142857,0.3546099291,0.539007092,La James International College-Cedar Falls
3,0.7704081633,0.5714285714,,,0.7180451128,,0.7319587629,0.4848484848,,,0.6692307692,,0.6806282723,0.36,,,0.5902255639,,0.6300578035,0.3023255814,,,0.5212355212,,0.5449101796,0.2641509434,0.751131222,0.631578947,0.4358974359,0.720538721,0.4840764331,0.2393162393,0.731481482,0.513513514,0.3795620438,0.675862069,0.4598540146,0.1868131868,0.723809524,0.409638554,0.350877193,0.634812287,La James International College-Johnston
4,0.7386363636,0.5142857143,,,0.674796748,,,,,,0.5779816514,,,,,,0.4476190476,,,,,,0.4268292683,,,,0.724489796,0.513513514,0.3163265306,0.666666667,,,,,0.2950819672,0.550387597,0.4459459459,0.3055555556,,,0.4,0.475409836,Hair Fashions By Kaye Beauty College-Noblesville
5,0.3950617284,0.2,,,0.3161764706,,0.3176470588,0.2153846154,,,0.2733333333,,0.1368421053,0.2394366197,,,0.1807228916,,,,,,0.1036585366,,,,0.43956044,0.23880597,0.091503268,0.35443038,,,0.308510638,0.213333333,0.1278195489,0.266272189,,,0.2,0.253333333,0.1267605634,0.222222222,Hair Fashions By Kaye Beauty College-Indianapolis
6,0.7052023121,0.4375,,,0.6329113924,,0.6089385475,0.3333333333,,,0.550660793,,0.514619883,0.3859649123,,,0.4824561404,,0.5333333333,0.3023255814,,,0.4541832669,,0.6379310345,0.3046875,0.758241758,0.492753623,0.4966887417,0.685258964,0.612716763,0.3157894737,0.636842105,0.403846154,0.4836601307,0.58677686,0.5076142132,0.2755102041,0.522727273,0.232142857,0.4305084746,0.452586207,Rudae's School of Beauty Culture-Kokomo
7,0.865192582,0.490797546,,,0.5701118163,,0.7676258993,0.3804370889,,,0.4686219892,,0.6540656205,0.3237467545,,,0.3960056171,,0.6493902439,0.3089165868,,,0.3903719912,,0.6520930233,0.2850884878,0.862684729,0.549104181,0.3855161003,0.615656038,0.6235955056,0.2970692718,0.805989583,0.46339203,0.3850562284,0.539316116,0.5868768328,0.299773605,0.72310757,0.418114144,0.3762821139,0.482372692,Wayne State University
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Mitchell the School-Grand Rapids
9,0.8847976668,0.6989521382,,,0.7802040166,,0.8436873747,0.6127819549,,,0.7350548284,,0.7917507932,0.5824742268,,,0.6962521562,,0.7277173913,0.5318281593,,,0.6367739118,,0.6980479367,0.4688057041,0.900521953,0.742280285,0.5939565628,0.811303067,0.6695493855,0.448974359,0.866285714,0.657596372,0.565830721,0.768483376,0.6450189155,0.430972658,0.834066788,0.648103552,0.5414316703,0.748086291,Western Michigan University
10,0.6953125,0.390634262,,,0.4121212121,,0.603960396,0.3102908977,,,0.3432379894,,0.5208747515,0.2580910587,,,0.2899493854,,0.4610091743,0.2206185567,,,0.2404464624,,0.423553719,0.1997904819,0.633333333,0.418981482,0.214903712,0.434336199,0.3711484594,0.1866471185,0.599552573,0.354241503,0.2003966183,0.381210034,0.3548387097,0.1765184382,0.585766423,0.321269212,0.1903451726,0.352902663,Henry Ford College
11,,,,,0.6428571429,,,,,,0.4705882353,,0.5185185185,0.298245614,,,0.369047619,,,,,,0.296875,,,,,,0.2,0.6,,,,,0.2380952381,0.386666667,,,0.4375,0.266666667,0.3214285714,0.326086957,Port Huron Cosmetology College
12,0.7988571429,0.598183882,,,0.6647705726,,0.745623069,0.5131017672,,,0.5995405819,,0.7054908486,0.4637002342,,,0.5635738832,,0.6955177743,0.4376672017,,,0.5431552324,,0.668579627,0.4127798507,0.832847425,0.642959427,0.513566987,0.705505762,0.6536144578,0.3951710262,0.788203753,0.557632399,0.4986731001,0.642364532,0.6384950927,0.3771043771,0.74544073,0.536202532,0.4834701575,0.619872379,Saginaw Valley State University
13,0.8994252874,0.6875712657,,,0.7226450999,,0.845505618,0.609631728,,,0.6492220651,,0.7717948718,0.5380178291,,,0.5777100566,,0.7597254005,0.4920071048,,,0.5355150614,,0.7476851852,0.4687287559,0.865435356,0.701046338,0.5044457617,0.727158424,0.7108655617,0.4675925926,0.850899743,0.653386454,0.4989323843,0.685440134,0.6820143885,0.4601257862,0.812206573,0.61704077,0.4931477516,0.648907627,Anoka-Ramsey Community College
14,0.9543215405,0.822603219,,,0.8803771361,,0.9359278595,0.7666370896,,,0.8484292593,,0.9011627907,0.6972477064,,,0.8004981884,,0.8864207879,0.6511139134,,,0.7689401889,,0.8951189996,0.6252291896,0.959811885,0.845204179,0.7537456781,0.893961441,0.8809261301,0.595483871,0.948764045,0.803500398,0.728912558,0.871702891,0.8530478955,0.6084302326,0.927905004,0.76196319,0.717236927,0.843431189,Minnesota State University-Mankato
15,0.8639053254,0.6375321337,,,0.70609319,,0.8250497018,0.5529010239,,,0.6346268657,,0.7775665399,0.4789915966,,,0.5593654043,,0.7526501767,0.4257654535,,,0.5063125816,,0.7280966767,0.4182063993,0.878731343,0.63522993,0.4894133981,0.706981858,0.7086801427,0.3948148148,0.870609982,0.564006024,0.4693589382,0.652755484,0.6676829268,0.3689458689,0.827402135,0.5158831,0.4464662447,0.597846442,Hennepin Technical College
16,0.9300699301,0.7110204082,,,0.7339181287,,0.7951388889,0.6184971098,,,0.6568627451,,0.7635270541,0.4822006472,,,0.5806451613,,0.7836363636,0.4333635539,,,0.5499092559,,0.7788617886,0.43003663,0.879194631,0.714178545,0.5383838384,0.730769231,0.6877828054,0.4314689613,0.797979798,0.627763042,0.5056768559,0.663165266,0.6408839779,0.4003724395,0.792843691,0.523046092,0.4749464668,0.616742969,Central Lakes College-Brainerd
17,0.9446640316,0.7882037534,,,0.8514376997,,0.9252747253,0.6585788562,,,0.7761627907,,0.9046653144,0.6256410256,,,0.7532467532,,0.8607843137,0.6382054993,,,0.7327227311,,0.8421052632,0.5824468085,0.959484346,0.816884661,0.6964951529,0.87283237,0.8260869565,0.5641025641,0.945098039,0.743431221,0.6870748299,0.832324978,0.780058651,0.5613207547,0.925373134,0.704866562,0.6588235294,0.805626599,Augsburg College
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mayo Clinic School of Medicine
19,,,,,0.8131021195,,0.8835616438,0.6738351254,,,0.7458823529,,0.8711340206,0.6254416961,,,0.7253668763,,0.870292887,0.6230529595,,,0.7285714286,,0.8395061728,0.5882352941,0.935672515,0.802469136,0.6820276498,0.842013889,0.8364312268,0.5567226891,,,0.6577181208,0.802547771,0.8566552901,0.573800738,,,0.6730538922,0.802325581,University of Minnesota-Crookston
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326530612,,,,,,0.341463415,,,,,,,Mansfield Beauty Schools-Springfield
1,0.66,0.4444444444,,,0.5844155844,,0.6136363636,0.48,,,0.5652173913,,,,,,0.4931506849,,,,,,0.4186046512,,,,0.596491228,0.444444444,0.4625,0.547619048,,,0.565217391,0.428571429,0.4805194805,0.513513514,,,0.58490566,0.37037037,0.5063291139,0.5125,Mansfield Beauty Schools-Quincy
2,,,,,0.8310537469,,0.8890356671,0.7471861472,,,0.7903193412,,0.8805876837,0.6727704307,,,0.7809043591,,0.863042899,0.6626159258,,,0.7719476744,,0.8411526554,0.636307881,,,0.7516085791,0.861064892,0.8369720465,0.6203208556,0.91743649,0.794617923,0.7487601306,0.832128372,0.8345594832,0.6434702636,0.902445881,0.756253813,0.7640067912,0.832333577,University of Massachusetts-Amherst
3,,,,,0.512195122,,,,,,0.4318181818,,,,,,0.3157894737,,,,,,,,,,,,,0.533333333,,,,,,0.509803922,,,,,,0.340909091,Maryland Beauty Academy
4,0.9367436744,0.7875412541,,,0.8770627063,,0.9130296273,0.7051442911,,,0.8430171139,,0.8921683226,0.6750139121,,,0.817397969,,0.872026251,0.6689879294,,,0.7967647565,,0.8561455996,0.6612745098,0.946793003,0.8335097,0.7904478599,0.900589843,0.8494176373,0.6521258973,0.933295806,0.761345435,0.7954373772,0.873940288,0.857826087,0.6857027136,0.91312288,0.758135017,0.7977083039,0.858961304,University of Maryland-College Park
5,0.8891292591,0.6012030075,,,0.7040974101,,0.8591248666,0.5547019053,,,0.6659516381,,0.7936831381,0.4722925457,,,0.586625589,,0.7274784971,0.3939857288,,,0.5141040274,,0.7032232704,0.3585665818,0.891031823,0.614830072,0.479338843,0.710976838,0.6921720733,0.3491500093,0.86294896,0.569613552,0.467944804,0.674923651,0.6733289646,0.355917054,0.8385346,0.521133643,0.4679620634,0.632455584,Western Kentucky University
6,,,,,0.4920634921,,,,,,0.4423076923,,,,,,0.25,,,,,,0.2298850575,,,,,,0.2941176471,0.493150685,,,,,0.2739726027,0.459016393,,,,,0.3037974684,0.305555556,Kay Harvey Academy of Hair Design
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847826087,0.7225806452,0.870848709,0.858267717,0.8071278826,0.866834171,Longy School of Music of Bard College
8,0.9018404908,0.7745098039,,,0.7835140998,,0.8513513514,0.7438243367,,,0.7473451327,,0.8305084746,0.7110151188,,,0.7195024077,,0.802919708,0.6353149956,,,0.6680942184,,0.7908309456,0.5581196581,0.911111111,0.794953945,0.6300560968,0.802764288,0.7606727038,0.5440093059,0.862068966,0.766613291,0.6252121212,0.769825919,0.7503759398,0.5449122807,0.848958333,0.760996497,0.6295149639,0.767113365,University of Massachusetts-Lowell
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of Massachusetts Medical School Worcester
10,,,,,0.6468253968,,,,,,0.6043533931,,,,,,0.5868544601,,,,,,0.562992126,,0.6538461538,0.5073028238,,,0.5176470588,0.682198327,0.7091836735,0.4633901705,,,0.5037720034,0.63583815,0.7192982456,0.4380952381,,,0.4981273408,0.648421053,Massasoit Community College
11,0.964664311,0.8762135922,,,0.8988256549,,0.9538904899,0.5781990521,,,0.811827957,,0.9345637584,0.594017094,,,0.8385542169,,0.9236868186,0.6395348837,,,0.865824783,,0.9255852843,0.6495176849,,,0.8686131387,0.933054393,0.9200988468,0.649122807,0.964187328,0.696721312,0.8605398458,0.856672158,0.9090909091,0.6268656716,0.946688207,0.761029412,0.8382261087,0.890011223,MCPHS University
12,,,,,0.8648648649,,0.8505154639,0.7871287129,,,0.8076923077,,0.8406593407,0.7105943152,,,0.7736351531,,0.8369304556,0.6877934272,,,0.7615658363,,0.8363636364,0.6837837838,,,0.7666666667,0.876068376,0.813229572,0.672823219,0.867924528,0.836170213,0.7536394177,0.846041056,0.8049535604,0.6983333333,0.868421053,0.761589404,0.7356446371,0.812858783,Emmanuel College
13,0.5797101449,0.1911764706,,,0.3868613139,,0.5526315789,0.1683168317,,,0.3333333333,,0.5119047619,0.1397849462,,,0.3163841808,,0.4230769231,0.1264367816,,,0.2879581152,,0.3333333333,0.1428571429,0.626865672,0.257142857,0.2407407407,0.437956204,0.3697478992,0.1320754717,0.578947368,0.221153846,0.2577777778,0.372222222,0.3697478992,0.15,0.459770115,0.161290323,0.2694063927,0.305555556,Rob Roy Academy-Fall River
14,0.8538461538,0.524137931,,,0.68,,0.777027027,0.408045977,,,0.5776397516,,0.6836734694,0.4227272727,,,0.5031446541,,0.6034482759,0.3684210526,,,0.4364089776,,0.6145251397,0.3140495868,0.823529412,0.506024096,0.4132841328,0.649006623,0.5742574257,0.3221288515,0.796178344,0.428571429,0.4132379249,0.595375723,0.547826087,0.3496732026,0.759259259,0.475409836,0.4347014925,0.5625,Benjamin Franklin Institute of Technology
15,,,,,0.817535545,,,,,,0.7524038462,,,,,,0.7181328546,,0.7467532468,0.6690307329,,,0.6897746967,,0.7243589744,0.5910780669,,,0.6626506024,0.784,0.7279792746,0.5134099617,,,0.6414219474,0.765957447,0.7406542056,0.5079872204,,,0.6423751687,0.746774194,Massachusetts College of Art and Design
16,0.5625,0.2307692308,,,0.4246575342,,0.5172413793,0.2401574803,,,0.4003322259,,0.4911660777,0.2666666667,,,0.3881453155,,0.432748538,0.2202797203,,,0.3359872611,,0.345603272,0.1221945137,0.743523316,0.410958904,0.2449438202,0.652255639,0.2995689655,0.1335149864,0.628342246,0.358381503,0.2262334537,0.542961609,0.2914438503,0.1511627907,0.547904192,0.342007435,0.2341772152,0.456053068,Empire Beauty School-Boston
17,0.8318014706,0.4146625291,,,0.5384615385,,0.7639751553,0.3481445313,,,0.4814200398,,0.6895522388,0.3360849057,,,0.4676045909,,0.6903460838,0.3644501279,,,0.4988730278,,0.6999140155,0.3553770087,0.847693647,0.484750628,0.4994606257,0.59070122,0.6867088608,0.3500919681,0.787704131,0.432910245,0.4970639033,0.546658454,0.6658730159,0.3506815366,0.745810056,0.442631865,0.4888656924,0.55441126,University of Louisiana at Monroe
18,0.72406639,0.3363309353,,,0.4361645299,,0.5395927602,0.2376198083,,,0.3164108619,,0.3694068678,0.1980609418,,,0.2507195395,,0.3475113122,0.1734745335,,,0.2357512953,,0.3642611684,0.161971831,0.754954955,0.408612144,0.2366751269,0.497233748,0.3732993197,0.173594132,0.623762376,0.337535014,0.2465072959,0.412312468,0.3737373737,0.1743079585,0.48372093,0.306836248,0.2456237844,0.35978836,Southern University and A & M College
19,,,,,0.8636363636,,,,,,0.8623853211,,,,,,0.7835051546,,0.8378378378,0.4583333333,,,0.7448979592,,,,,,0.73,0.905660377,,,,,0.6913580247,0.888888889,0.7719298246,0.5357142857,,,0.6941176471,0.808080808,Baton Rouge General Medical Center-School of Nursing
0,0.57,0.3689440994,,,0.391160221,,0.5050505051,0.3061911171,,,0.3295724466,,0.4537444934,0.2751677852,,,0.3010204082,,0.4712230216,0.2682170543,,,0.3042091837,,0.4716981132,0.2255109232,0.58008658,0.433706541,0.2705814623,0.451244813,0.4524361949,0.1914175506,0.557522124,0.379288437,0.2363273453,0.401666667,0.4315589354,0.2068852459,0.516666667,0.359942979,0.2399328859,0.382836275,Bossier Parish Community College
1,0.8610354223,0.549894958,,,0.6364670205,,0.7464285714,0.5430267062,,,0.567767159,,0.695481336,0.4494695701,,,0.5039130435,,0.7002724796,0.4249221184,,,0.511329628,,0.7060367454,0.4117647059,0.86503856,0.606321839,0.5022186365,0.676552687,0.7098646035,0.3625070582,0.81372549,0.606349206,0.4905525847,0.631620868,0.6892361111,0.3608815427,0.766478343,0.536798765,0.488372093,0.586095392,McNeese State University
2,0.8888888889,0.6002530044,,,0.7230098146,,0.8280828083,0.5208169678,,,0.6640100671,,0.7582116788,0.5126416739,,,0.632634864,,0.7427821522,0.4949402024,,,0.6219730942,,0.7382378101,0.4711802379,0.903937008,0.660899654,0.6091954023,0.763648469,0.730671198,0.4761526232,0.859504132,0.591690544,0.5991786448,0.716039908,0.7177966102,0.4626755358,0.806779661,0.578865579,0.5815238847,0.687880016,Louisiana Tech University
3,0.800982801,0.471620227,,,0.5690406977,,0.6997245179,0.3838509317,,,0.4820205479,,0.6192893401,0.3505674653,,,0.4397641112,,0.5862068966,0.3321513002,,,0.4221374046,,0.5681341719,0.3513812155,0.815850816,0.531190926,0.4261939219,0.6133154,0.5538461538,0.3483033932,0.727979275,0.445945946,0.4185282523,0.531397174,0.536971831,0.3432835821,0.676122931,0.439684329,0.4103658537,0.516030534,Louisiana State University-Shreveport
4,0.6550632911,0.2512953368,,,0.3508977361,,0.4897959184,0.1844431349,,,0.2677806341,,0.3532041729,0.1385359952,,,0.2005163511,,0.362745098,0.1236093943,,,0.1968267581,,0.3477088949,0.125,0.675177305,0.339787921,0.2001819836,0.422059847,0.3172839506,0.147751606,0.548076923,0.287278415,0.2098597919,0.359032502,0.3421891605,0.1587301587,0.468668407,0.248790973,0.2273449921,0.312904454,Grambling State University
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0939597315,,,,,,0.1463414634,,Cameron College
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demmons School of Beauty
7,0.5058823529,0.4166666667,,,0.427184466,,0.5384615385,0.4191919192,,,0.444,,0.5490196078,0.511627907,,,0.5222222222,,0.5526315789,0.4661016949,,,0.4871794872,,0.6666666667,0.3931034483,0.561904762,0.488732394,0.4731707317,0.498159509,0.6,0.4179104478,0.507936508,0.518181818,0.4673913043,0.51590106,0.5094339623,0.3686440678,0.542372881,0.558823529,0.3944636678,0.553846154,Nunez Community College
8,0.6325878594,0.4376681614,,,0.4803921569,,0.4904761905,0.2456140351,,,0.3031319911,,0.3195876289,0.1428571429,,,0.182448037,,0.3170731707,0.1509009009,,,0.1820677036,,0.2765957447,0.1545538178,0.657738095,0.495184591,0.1762481089,0.529709229,0.2664756447,0.1560035057,0.576576577,0.372574386,0.1818791946,0.418090452,0.3025751073,0.1835236542,0.47,0.292149292,0.2163120567,0.328556807,Southern University at New Orleans
9,0.8101694915,0.6042031524,,,0.6464857342,,0.6625,0.502994012,,,0.5286432161,,0.6278026906,0.4177831912,,,0.4626436782,,0.6435406699,0.3384433962,,,0.439178515,,0.63878327,0.3333333333,0.814606742,0.678648454,0.4452961672,0.706353749,0.6112084063,0.3186695279,0.682051282,0.577534791,0.4298070526,0.59450458,0.5506003431,0.2978283351,0.722007722,0.513960703,0.3929032258,0.557911909,Xavier University of Louisiana
10,0.9572895277,0.8044636909,,,0.8729078536,,0.9318996416,0.7306273063,,,0.8268036823,,0.8926432849,0.6673701984,,,0.7792649246,,0.8811802233,0.6350114416,,,0.7553606238,,0.8704054566,0.5829639012,0.965707529,0.837911259,0.7138174918,0.893333333,0.8480199786,0.562248996,0.94197374,0.783923304,0.6847659835,0.857480781,0.8076588338,0.6038582324,0.921900161,0.730972118,0.6731793961,0.82327754,Saint Cloud State University
11,0.8282131661,0.625,,,0.7277337559,,0.8177810434,0.5432811212,,,0.6884226884,,0.7894380501,0.5049279757,,,0.6552217454,,0.782887078,0.5116429495,,,0.6544117647,,0.7727717924,0.5272342676,0.850114417,0.675418994,0.6547165014,0.761729791,0.7787800687,0.5122985581,0.84295302,0.623367199,0.6446862996,0.737447699,0.7916666667,0.4872225958,0.831234257,0.601210491,0.6324305311,0.72,Mississippi State University
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delta Beauty College
13,0.5380116959,0.4,,,0.4144254279,,0.4975369458,0.356043956,,,0.3743622449,,0.3696682464,0.325655282,,,0.3319727891,,0.398340249,0.316824472,,,0.3289962825,,0.4395604396,0.3124401914,0.536697248,0.448991031,0.3271265341,0.458541459,0.4792176039,0.3117241379,0.498054475,0.38817794,0.332426715,0.403055848,0.4712837838,0.3235294118,0.411320755,0.352103121,0.3468300479,0.361127085,East Mississippi Community College
14,0.693989071,0.3930174564,,,0.4735111436,,0.6215805471,0.3491724506,,,0.419992098,,0.5,0.3134978229,,,0.3619763695,,0.4591265398,0.2831524304,,,0.3353253652,,0.4385128694,0.2724204436,0.720144753,0.452370961,0.3282100544,0.521481943,0.4329073482,0.286214442,0.646373057,0.403005465,0.3381396664,0.466307278,0.4632564841,0.3024761905,0.556069364,0.37244898,0.3580862198,0.421821573,Jackson State University
15,0.4956521739,0.4265734266,,,0.4317152104,,0.5688073394,0.4094993582,,,0.4290540541,,0.5535714286,0.3656550703,,,0.3979153893,,0.5330578512,0.3141233766,,,0.3500678426,,0.51953125,0.2844653665,0.610687023,0.440615385,0.3189902467,0.453302961,0.4823151125,0.2789153293,0.558333333,0.414839798,0.3087818697,0.431896979,0.5070028011,0.2835903084,0.53968254,0.385284281,0.3202945237,0.412154696,Holmes Community College
16,0.6701570681,0.3873106061,,,0.4306335204,,0.6358695652,0.3451476793,,,0.3842220599,,0.615720524,0.334550767,,,0.3748435544,,0.5511111111,0.3103787506,,,0.3343666962,,0.5572916667,0.2974271012,0.664921466,0.390522876,0.3134856775,0.427561838,0.5490196078,0.2997630332,0.614583333,0.345957757,0.3236003215,0.378913738,0.522260274,0.3155497723,0.594262295,0.348958333,0.3485511208,0.38258427,Itawamba Community College
17,0.25,0.4193548387,,,0.323943662,,0.2173913043,0.3658536585,,,0.2873563218,,0.15625,0.275,,,0.2019230769,,,,,,0.2100840336,,0.3225806452,0.3125,0.3,0.361111111,0.3191489362,0.325581395,0.3149606299,0.3,0.346153846,0.326086957,0.3107344633,0.336734694,0.2971014493,0.2575757576,0.291666667,0.357142857,0.2843137255,0.315789474,Magnolia College of Cosmetology
18,0.6857142857,0.4195804196,,,0.4910485934,,0.6574074074,0.3739130435,,,0.4644970414,,0.5263157895,0.3571428571,,,0.4034582133,,0.4324324324,0.2918149466,,,0.3316326531,,0.4651162791,0.2657807309,0.729508197,0.447674419,0.3255813953,0.521459228,0.5113636364,0.368286445,0.699186992,0.403041825,0.3945720251,0.497409326,0.5,0.3828451883,0.608695652,0.413669065,0.393129771,0.470737914,Tougaloo College
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southeastern Baptist College
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southwest Mississippi Community College
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mississippi Delta Community College
2,0.703125,0.2385964912,,,0.323782235,,0.5322580645,0.2339622642,,,0.2905198777,,0.4588235294,0.2222222222,,,0.273657289,,0.43,0.1607142857,,,0.2224770642,,0.3577981651,0.1365979381,0.704225352,0.256849315,0.185110664,0.344352617,0.3615384615,0.1755555556,0.569444444,0.265993266,0.2172413793,0.325203252,0.2790697674,0.198,0.440860215,0.241666667,0.2146263911,0.282560706,Rust College
3,0.8348134991,0.6052536884,,,0.671446863,,0.7731397459,0.5231053604,,,0.5954820068,,0.6867088608,0.4561622465,,,0.5213694339,,0.652173913,0.4179826796,,,0.4803811659,,0.6434155141,0.382895253,0.841503268,0.639911168,0.4469752995,0.696297989,0.6290773532,0.3561005899,0.800990917,0.568856285,0.4243129949,0.635629454,0.6081871345,0.3305377405,0.745997089,0.514944492,0.3972641244,0.579905873,Columbia College
